id,datetime,location_id,duration,distance_meters,category
1e202803-7d5f-4ca3-9876-ba0216ec1a2a,2020-02-01 18:41:00,10,9.222682666644559,1.0324580356504185,Truck
26f8686a-a997-48c2-98b8-57c5a7ac0e53,2020-02-01 18:53:00,1,17.85227332277792,4.1921627701487925,Motorbike
e4c99d6d-7c1b-4607-bc6c-b35e5813a663,2020-02-01 20:14:00,1,10.235382772741465,1.0341199337257763,Truck
0d57df5a-0d5d-4d42-adfd-6f37dd1f8c79,2020-02-01 21:19:00,5,12.252654738856968,5.974970543454873,Truck
9a517578-737d-45c8-a8da-ec63412b435b,2020-02-01 21:33:00,28,11.973102763337186,3.3614005508463234,Truck
a03052a7-91be-44e3-98fe-22bcdc5660af,2020-02-01 22:52:00,26,18.751719327055003,4.374111381897851,Motorbike
bef5c922-a1d6-4c3e-b410-0048fc58d86b,2020-02-01 23:31:00,15,7.210058404242994,6.444927360448569,Truck
c53b8f49-393d-49b8-bfdb-d8353cefbee8,2020-02-02 01:07:00,30,6.0790654186481445,1.3686905765727033,Motorbike
6d4a9b38-7645-48a2-ab77-c551b0092dec,2020-02-02 03:11:00,27,11.881336163545203,6.836499325337429,Motorbike
bb709068-7e44-4e8b-97d0-a8bb5f33de4f,2020-02-02 04:49:00,26,19.660077275053677,4.753595940149552,Motorbike
39c05cd7-7327-4812-bed1-3a0004e9e05f,2020-02-02 05:12:00,24,7.586634802538586,13.294920979320608,Motorbike
ba5a9a3c-4485-468d-99e0-b9ea509b3f30,2020-02-02 05:25:00,25,13.83139611380984,3.4267150361768994,Motorbike
141f1a5b-7f0b-4738-b9fa-a199127df668,2020-02-02 06:13:00,9,27.42347640263052,3.299698154586854,Motorbike
1f973938-8b31-414d-ba3a-9b4b39d87f18,2020-02-02 07:25:00,29,12.903815797260314,3.574234951280352,Motorbike
16f13b4c-c51c-4b14-ac5e-e9ef04d81277,2020-02-02 09:51:00,6,10.593893693066933,4.934429882349118,Motorbike
59c29b28-3126-42d6-a122-25f901b563a3,2020-02-02 11:09:00,30,6.960289257746547,9.88045448468292,Motorbike
a30fa07b-a0e3-4617-aea6-15413b5122f8,2020-02-02 12:33:00,6,22.530371391574377,3.930124962419054,Truck
b8eb6bc8-2c8b-4234-9211-5fda234d5c93,2020-02-02 13:37:00,16,12.523398881601356,5.3695930878477505,Motorbike
7edb898a-d7ae-49ee-88b4-f887d28bf070,2020-02-02 14:15:00,22,10.344873331041658,3.869728256305458,Motorbike
44b5ae85-75c4-4345-95e1-8fbe95a90a74,2020-02-02 14:34:00,17,21.668325040929602,5.283049614557353,Motorbike
c3e21f6f-be6c-4a0a-9ed8-83f6d929eed6,2020-02-02 17:30:00,14,11.386406097567143,3.7776868891217443,Truck
a8942661-f9d4-40c4-b871-c7da42f658d1,2020-02-02 18:03:00,0,19.177607837958814,5.411662038674101,Motorbike
8864585a-da01-4584-8ba7-e9e7d2f4c664,2020-02-02 18:07:00,0,19.24069907743159,4.979561076004555,Truck
8fc8ee48-1600-49fd-a3c1-33e5c7b24b46,2020-02-02 18:10:00,1,24.00965267251645,5.552921331851954,Motorbike
1377593d-e3bd-4217-874f-4a69902b82a8,2020-02-02 18:35:00,24,14.913808449934201,7.673173849913066,Motorbike
d475392a-b9a7-4d68-9921-6a1ad46eb506,2020-02-02 18:41:00,13,15.88734134499088,9.00857334606646,Truck
20e7cd06-47ba-445e-8806-8427844d681e,2020-02-02 19:43:00,14,17.63446137791437,7.884319713748727,Motorbike
c85ae22e-aee5-4eba-8f4b-0131c40fcc23,2020-02-02 21:22:00,18,9.767287509269888,3.1815388573008407,Truck
9cf97990-3c0d-431b-81d2-d301cbac4a5f,2020-02-02 21:28:00,22,14.840112373964761,2.6180100106216084,Dog
dfe58dac-55b9-41c5-855d-64f5852ec738,2020-02-02 21:52:00,10,13.306171246567995,1.75026744009104,Truck
1179fe0e-4d98-4bea-8582-56a48e2a32db,2020-02-02 21:52:00,28,17.739974286319203,10.892092264492982,Motorbike
9cce5fe7-384c-4dc4-a7e9-7a2fef05428c,2020-02-02 22:32:00,0,24.03216514155336,13.655693308305425,Motorbike
310b3cf0-b32d-4ab1-9531-bdca7dc2e435,2020-02-02 22:44:00,14,16.760856695828203,6.231819388495251,Motorbike
14074c19-2399-4f71-a582-17c9b320b249,2020-02-02 23:00:00,13,21.657558956198834,3.493095327899651,Motorbike
a4b997c2-7c23-4a01-8979-cbc12f96b881,2020-02-02 23:05:00,7,19.09234836655482,1.3796001072825037,Motorbike
68cf7f66-c4fc-4671-907e-0a6891e97ed3,2020-02-02 23:45:00,21,12.769376901190594,1.9931706802195697,Truck
87d2d07b-87f6-4f79-bce7-86123d833f81,2020-02-03 01:02:00,29,25.344879093726817,3.615847559174768,Motorbike
045c88bd-7563-49f5-aba7-6b1e2356907a,2020-02-03 02:04:00,30,6.914765631669914,5.0351027015487695,Truck
49c7d8e5-8b8c-40ca-9c19-57e61ef0ce9e,2020-02-03 02:24:00,9,15.394312395873643,2.062763737873161,Truck
1b7432da-ddca-4d0b-94a1-91d130d276ee,2020-02-03 02:53:00,5,9.939441646250122,5.309293014073045,Motorbike
dc62965f-aab4-4324-9054-ba7360ed3a87,2020-02-03 03:16:00,2,27.163083364320634,3.3417640375019073,Motorbike
3d530ab6-1036-48a2-9f94-049677ce417a,2020-02-03 03:54:00,26,11.655827823654214,4.923876271216774,Dog
ee289b9b-b4da-4b5d-b39e-d2f03eccf35b,2020-02-03 04:36:00,1,9.491807605452879,6.414163193467388,Motorbike
9e636040-303c-4986-afd9-1023ccbab0d8,2020-02-03 06:15:00,22,15.997711162995028,3.5823621042785163,Motorbike
36bd951c-0512-4845-b166-c47bf3ff90c7,2020-02-03 07:58:00,14,21.688938592869324,2.0183443626830315,Motorbike
f31edc5a-3d87-47ce-b6d3-751fac9b4515,2020-02-03 09:19:00,10,6.026450690374208,5.78257631702204,Motorbike
dc126cde-82fd-4391-acfc-57246f45b975,2020-02-03 11:11:00,7,14.554040986050282,5.403663899514106,Motorbike
5bff4f9a-1b73-4679-9441-330933b5871e,2020-02-03 11:32:00,17,12.374914968838924,5.000373456390891,Truck
1433e94f-2fff-4d17-b30a-d6819632772b,2020-02-03 12:10:00,1,13.542558955178144,1.6231195304852175,Truck
00891aa2-4180-4d8f-a50c-b806a728e751,2020-02-03 13:04:00,19,24.897922588779792,5.047940493629359,Motorbike
3ed86120-2fe9-4688-b991-423a822127b6,2020-02-03 13:05:00,0,19.418067072360557,4.039038628695859,Motorbike
dea3212c-6000-4d36-96a8-6e43c11b1b37,2020-02-03 13:58:00,16,10.858659168839004,2.614628557207275,Motorbike
09605beb-c8b2-4134-a917-b8e92d53d051,2020-02-03 14:44:00,9,5.491049439094874,3.9896991301697886,Truck
07ab5c94-1465-45b9-84a5-1ead6d9c0538,2020-02-03 14:45:00,23,5.990528217908452,12.207489536848492,Truck
48fd28c0-21ce-44e4-b982-3cfc5d1f3faa,2020-02-03 15:16:00,7,16.154169519734296,5.2214532547455335,Motorbike
4cd874cf-fefa-4d29-8e41-7449b114e72a,2020-02-03 15:21:00,0,13.264478152096418,10.660889481645544,Motorbike
dba0c4dc-f5fe-40cf-866e-85a81738808e,2020-02-03 16:11:00,30,11.757997416334248,5.9925342213324715,Truck
a7a34c6f-bd65-4202-b422-1169728e779e,2020-02-03 16:23:00,13,17.43255712428149,12.45664381857517,Motorbike
007c11a4-dc79-4e76-864b-898195a2f7aa,2020-02-03 16:25:00,2,30.014982701394885,8.945898600392592,Motorbike
f191dc7e-673f-46aa-8210-eb220efb88b8,2020-02-03 16:27:00,25,5.988216159941204,2.814814272925676,Motorbike
b2505aab-8dc6-4470-9ccd-94556340c6a8,2020-02-03 16:50:00,23,6.434485932503478,5.7886362440091075,Truck
89730110-cfed-44e0-882a-62ff7894acb0,2020-02-03 16:51:00,8,4.49940309647643,3.9309066525538086,Motorbike
5ab8c80f-1b4e-471e-9026-b0a3d987a682,2020-02-03 17:10:00,8,12.105302796684814,1.9897761068437072,Truck
7bf8c7ea-4f6c-4f74-aed3-ae3092f4eaa8,2020-02-03 17:33:00,7,13.876140625039868,11.48024180522384,Motorbike
3c48ccb0-f363-4426-956d-034096c84c0c,2020-02-03 17:55:00,10,15.951259687965138,1.5351782575269783,Motorbike
3c3677f2-26c6-4b0c-9307-f896e3cc3cbe,2020-02-03 18:54:00,26,19.360108629496793,13.65721001830629,Motorbike
28178f6b-d3d6-45b7-838e-7314a224abb0,2020-02-03 19:36:00,24,13.093126261500446,9.94836847817981,Truck
cddab7b0-9558-4594-ab43-3cf94728897b,2020-02-03 19:41:00,1,6.341259293214458,2.0395549607280996,Motorbike
2a19113e-485a-48ff-8545-d5560f6b0ad8,2020-02-03 20:10:00,0,22.72591275243387,2.928740216016604,Truck
a5d5c0c6-2b4c-4eea-8d87-bb2d837cb7e7,2020-02-03 20:45:00,6,20.179302325490045,1.7061058919012324,Truck
210a8ef8-b9cb-4a46-ba88-0f01a766a571,2020-02-03 21:07:00,29,9.894015943934672,1.903576983778855,Truck
951cd039-7fae-488c-ae5e-ba148c471284,2020-02-03 21:36:00,2,10.005677223244128,5.019909696612173,Motorbike
182bc17d-5ec3-4e8b-93cd-5aecfd4c7abf,2020-02-03 21:42:00,27,10.000628062537015,5.022275997343846,Dog
158368ef-731a-4e3c-ba15-d3e6fbcc6487,2020-02-03 22:51:00,2,16.82168284904721,1.0375549214832631,Motorbike
98d96b82-a986-40ed-9fa3-9254a192b526,2020-02-03 22:55:00,20,27.646511865361525,5.731007747355058,Motorbike
6419ec3d-7396-40ab-b8b4-2e2b8dcf4be2,2020-02-03 23:09:00,15,17.078568155915463,6.534316286127186,Motorbike
b79d6cbe-6864-4bc7-a46c-a309f32c4ef1,2020-02-04 00:27:00,31,22.59803242452332,2.0403598638756115,Truck
aee08a29-5f1e-4d00-bea4-799bfa87df14,2020-02-04 00:41:00,24,16.959725055464496,1.1815503432621937,Motorbike
a975813c-c51d-4040-a2a8-4f0ca26de1ff,2020-02-04 01:07:00,6,15.537503440014632,2.2163125200557783,Truck
d6c3bc96-94a9-46b7-8c7d-17b10cfbe314,2020-02-04 01:41:00,4,22.961494789963254,4.1830115486281265,Motorbike
2e1ad68a-807a-4e9a-9115-fec6454a4a80,2020-02-04 02:25:00,3,9.773326077920188,3.8415553849011492,Motorbike
86a3767a-fcd0-4523-b7d4-ff4306450a9a,2020-02-04 02:35:00,17,10.358071414235678,4.317153245975617,Truck
bf78d264-d9e3-4cd6-b2d7-bf7a2ba21852,2020-02-04 02:51:00,23,13.756646542138288,6.574268666484832,Motorbike
52f0b4f6-f0be-4f72-9995-03c3902e87af,2020-02-04 03:15:00,31,7.619456967796284,1.6648948340958185,Motorbike
8aa970d4-602b-476e-a053-cb18b8cab4bc,2020-02-04 03:48:00,8,35.0976750494295,6.875753529807646,Dog
be781071-1eb1-411d-989a-4a5b5b95c0d5,2020-02-04 04:15:00,29,10.885854488157602,5.652451710798231,Motorbike
175427d8-84fd-44e0-8b94-4a7107f299f2,2020-02-04 06:59:00,8,28.144088952826127,1.925193063993254,Truck
5547c6c4-fd28-497a-bd18-d692cdf27e02,2020-02-04 07:43:00,12,11.96796511221353,3.956223180514474,Motorbike
0c6d6b39-2ea8-4638-9b0c-1e59c6595933,2020-02-04 08:04:00,24,20.804204083306292,1.4592777190306307,Dog
5838912d-8362-4617-9809-3a0b3743ce74,2020-02-04 09:24:00,13,19.161555728884455,4.975903195581051,Motorbike
b085b69a-e518-450c-88aa-e03bb02bcf75,2020-02-04 09:24:00,25,13.915772713568503,1.1686474777821678,Motorbike
77de6e73-4004-4af3-9422-917d0e7d38d1,2020-02-04 11:12:00,0,22.65549941903532,3.3430130371891167,Motorbike
5207d4a6-c155-46d3-ae65-320b2edc38e2,2020-02-04 11:37:00,16,10.470610073592187,6.437836839223959,Truck
6917c3f9-09ae-47aa-9d3d-042f2dfd4603,2020-02-04 11:44:00,9,25.794170886131944,3.9438655969021434,Motorbike
cf00fccc-3243-4383-aa13-dee226cc8903,2020-02-04 11:44:00,7,20.397324012032804,3.68663505550357,Motorbike
930f41b1-843b-48dd-9ef2-4ea7c30145f6,2020-02-04 12:08:00,19,5.08190745415711,8.289297461791106,Motorbike
6fcd1552-1264-4bf6-bf34-efbd6120add8,2020-02-04 13:30:00,8,14.198971511500648,16.92217020572332,Truck
6396e84f-bc21-4e0c-9465-f2ad08041515,2020-02-04 14:02:00,25,11.608016686500175,9.686766198645346,Motorbike
0e582341-d67b-4767-96ff-5c6745b82653,2020-02-04 15:01:00,10,7.321483427087765,2.5170666407524247,Motorbike
37edc3a9-f5a5-49b7-b703-de5fdf5c69ee,2020-02-04 18:05:00,30,22.740396394666064,5.011881884927702,Truck
b694a036-65c1-4e86-a650-834371b653c2,2020-02-04 18:19:00,9,12.648853810596183,1.1959182148360568,Motorbike
18862108-eaba-400d-b441-ddd0949953fc,2020-02-04 18:32:00,13,9.872525384267114,7.057830308884142,Motorbike
6cdc5c00-7ac1-4665-b6c8-89cc40deddf1,2020-02-04 19:07:00,17,21.139802682379912,6.487640722521174,Motorbike
1db04089-a830-4851-9c7e-55dda9f9612f,2020-02-04 20:22:00,17,22.287107449222745,1.780294626462986,Motorbike
6ceb21f6-8844-44f3-83ae-0390ccdc6174,2020-02-04 20:29:00,26,13.256944535959116,5.072473377607598,Truck
4f371f13-b418-4c91-a492-e941e8c54c89,2020-02-04 20:38:00,11,20.57047759210601,3.665758637079718,Motorbike
e9bf105c-ed21-4ae4-8834-78b9fbf80400,2020-02-04 23:08:00,18,13.19794424411807,6.200152532507758,Motorbike
84e2d6b5-fd17-4c62-9e80-80c40f32de54,2020-02-04 23:41:00,0,6.9039496719054965,3.369701114707489,Motorbike
12e9b679-3ddf-4cfd-8185-a95b554a3ec5,2020-02-05 00:11:00,21,7.882971579854046,2.243997395484098,Motorbike
dd8bee79-d1b7-45c9-982e-25a19b511013,2020-02-05 00:14:00,25,15.941196418762708,1.9268675370921788,Truck
6f42f995-577b-4fc8-ab67-1a0a74e8f8d9,2020-02-05 00:36:00,25,9.741181553077421,2.5648633352384183,Motorbike
49311ffa-1ded-42c3-a752-9fed689d64b4,2020-02-05 00:58:00,21,10.240034756422475,2.317498019895649,Motorbike
c55aa528-7c0e-4673-ada8-abdff5250263,2020-02-05 01:49:00,31,8.529154958380463,6.904002049283486,Motorbike
55d05faa-a32e-48cc-bc88-6f148aabe86d,2020-02-05 02:04:00,11,9.452955221771386,4.711056932624092,Dog
2434894e-fcdd-47cd-ad56-4bda1ef6dd2a,2020-02-05 03:20:00,22,11.435097916779803,4.480749114503315,Motorbike
7083b3db-43db-4a4c-9407-d0636db117c3,2020-02-05 03:20:00,8,7.973288415562924,5.830647190337864,Motorbike
96515a7e-37c8-409e-9f4a-873ddd0f1475,2020-02-05 03:49:00,5,15.281932863179982,6.968059785586092,Motorbike
20144b5e-695d-4af5-a47e-49b4262620af,2020-02-05 04:12:00,27,15.033897699409094,2.4255301301931342,Motorbike
cb1d88c3-2bbe-4cf9-aa6e-33d44d331499,2020-02-05 04:30:00,11,15.154710576674066,1.5058975134909696,Motorbike
6dc93b33-593f-48cc-9e32-5c2caab82059,2020-02-05 05:25:00,26,14.756509994375136,3.822931684792096,Motorbike
d4bead13-a0fd-405c-b3aa-1399499dcebd,2020-02-05 05:46:00,9,17.967913993602235,7.961115604034283,Motorbike
68e47da4-0aaa-4456-bad7-9f8bf7d93384,2020-02-05 06:08:00,19,11.923589701900646,4.6700062552762605,Truck
dc9b3656-208a-49a3-9a6e-ea73a2f2e9f4,2020-02-05 06:45:00,23,23.536410560360007,1.6131595442165805,Motorbike
fea0b948-47fe-4ac9-85bf-666fae8949af,2020-02-05 07:04:00,23,18.645474646899952,5.628180202971282,Truck
61652c01-1365-4dc3-8338-7a29825b2396,2020-02-05 07:34:00,19,18.533679692705576,6.968182174229538,Dog
379bc0b9-6a4a-456f-b319-6c819ffa752c,2020-02-05 09:19:00,21,16.57354849601355,2.8882109783571654,Motorbike
41a1fffa-e23a-4eeb-9f74-e702aa4aaeed,2020-02-05 09:31:00,28,7.6746920768580065,5.805343505571318,Motorbike
b4d6d55d-6704-4dee-9126-2cbd8023b66c,2020-02-05 10:52:00,23,14.504125291720886,3.802330060624551,Motorbike
e619ec96-f6cd-4bc4-9fa1-8b4d56da6bb6,2020-02-05 10:55:00,28,15.211540464591494,2.1763251702855944,Motorbike
d2a7d8cd-8fed-421a-9448-4069819c92ab,2020-02-05 12:15:00,0,23.272491718494702,8.971970894831902,Motorbike
36aa9464-a577-4304-9741-e299f5457e30,2020-02-05 13:49:00,15,15.204962345920334,2.821442461639729,Truck
6f10b049-23ed-46db-904a-03bfb25ace1d,2020-02-05 13:58:00,18,9.986011070315282,8.436587237272976,Motorbike
857626ae-8a36-4795-b5c2-292541a2d23a,2020-02-05 14:32:00,29,16.69195993216567,3.9210956187769925,Dog
4b2d4e35-d858-4619-84d4-aec3e06dcce8,2020-02-05 14:49:00,10,13.013923124714262,6.685230036707287,Motorbike
10c3b570-620c-4cc7-a238-613b9f05e534,2020-02-05 15:32:00,16,5.229081394376216,6.983307695320329,Motorbike
ad0fa3d4-cf7d-424e-8254-ba62f0a41d25,2020-02-05 15:47:00,27,27.42034159490609,6.685537886020718,Dog
1203c56d-6e8c-407d-b3df-00742ba21b47,2020-02-05 17:00:00,4,32.538004807605844,5.499944105912452,Motorbike
6244f744-ebd8-473a-907d-976153116f63,2020-02-05 17:04:00,28,10.457197445509781,3.9865824862259913,Motorbike
9101b79a-8599-4d00-a6d4-759e5f5747b9,2020-02-05 17:46:00,31,17.320106737971496,3.418163705674219,Motorbike
3cb8af4a-9b35-4565-88e3-f93d32f9d07e,2020-02-05 18:35:00,12,5.801058870060195,12.376346893026627,Motorbike
d2debc0f-76e5-46e2-a9d5-da57365b0548,2020-02-05 19:37:00,27,19.109796013806957,4.743347612653043,Motorbike
a74888cb-2673-441f-a7ee-b11fb80a553c,2020-02-05 20:53:00,5,8.220011793936592,3.8059750675417376,Motorbike
95fda59b-2400-49e9-89af-722d23a32224,2020-02-05 22:28:00,11,30.2145921584683,5.903498672460621,Motorbike
a7798d1e-8a15-4f2a-97f0-539729563247,2020-02-05 23:36:00,9,11.433539048486622,1.0233834458886217,Truck
150c2645-5816-4f8c-bd2b-4916ef3982b8,2020-02-06 00:46:00,7,9.590882045952322,4.486335656830409,Truck
771fd2e0-5d94-44eb-8c86-acd38c42644b,2020-02-06 01:14:00,18,6.291336630240904,1.1180733206075917,Motorbike
09b67a3d-db1a-44d2-8e6f-1984fd901c9b,2020-02-06 03:47:00,25,16.00299751441524,1.7258318730872508,Truck
834635de-554a-4d89-aa1e-5151cf5cc845,2020-02-06 04:42:00,28,6.241977064950177,6.6507349762119485,Motorbike
d2d84458-e6bf-44cf-a3a9-2d9c003de406,2020-02-06 04:44:00,7,10.870827636961575,3.1324690369651895,Motorbike
5a7e603e-421f-4210-95f2-945fbcbea2b2,2020-02-06 05:11:00,2,19.251479467960635,2.2971240161899584,Truck
86ab9161-5b63-4944-b77f-a07e0dc16207,2020-02-06 05:22:00,19,6.444088156377129,3.2855295425183355,Truck
ab44c494-9830-414a-a0c2-f0f66fc05b61,2020-02-06 05:55:00,7,20.357388428326967,5.157034695030667,Truck
d41e7669-2a78-4430-9e0b-a3aaa75cb02c,2020-02-06 06:46:00,5,14.354720399465718,2.2907426788994574,Truck
86df4576-8f4c-4dca-b76f-31617b47ee2c,2020-02-06 07:10:00,13,21.720460838095022,6.278031731302778,Dog
09f5b36e-5a72-4af4-ac03-e2fc5678e85f,2020-02-06 07:28:00,29,14.412203983095612,6.670410261754173,Motorbike
ed0c1a1d-767f-4fac-97d5-1c2ceddf162c,2020-02-06 08:02:00,27,15.073626955707363,12.781253992819012,Motorbike
400807d1-d916-43a3-8288-4c597de76dad,2020-02-06 08:32:00,6,6.01360303085614,3.225187683894955,Truck
58c11cb1-db52-4425-a2a3-a8b0b5bb8ce7,2020-02-06 09:26:00,26,12.405202842326752,9.688119026617427,Motorbike
dcb615fb-1f50-4647-8048-d8fae36c7244,2020-02-06 09:54:00,17,10.063233346486397,1.6988874713701505,Truck
ecfd4949-03bf-4922-a257-6ce4a68395b9,2020-02-06 09:59:00,1,16.23243008344735,4.443936487553375,Dog
b3d908f2-0246-4afa-bdcf-a3e4d6eb84b4,2020-02-06 10:01:00,30,10.466996438924255,3.458089246036416,Motorbike
a055c5af-6a21-4da2-bf33-d0de4f0426e5,2020-02-06 10:27:00,7,7.759102063401498,8.08611592514819,Motorbike
a4ffdc98-b2a0-4d6e-a7f5-6c4d3e29c112,2020-02-06 11:00:00,21,10.995429517422453,6.9408672299651615,Truck
3d90dcfc-f648-498f-941b-1164266c25a0,2020-02-06 11:13:00,15,15.859681929643497,3.985714049714728,Motorbike
eddf07f3-e850-4276-976f-0f64edabc683,2020-02-06 13:27:00,3,14.104237579905089,6.817011625408668,Truck
5709db5b-b959-48f8-a3ec-ea55c036505e,2020-02-06 13:33:00,16,8.933910426196565,18.53746652185943,Truck
1a9d9e2c-59b6-408a-be07-ac202f170722,2020-02-06 15:11:00,26,14.49380234382129,3.8548473312341107,Truck
09c5623d-5b36-4dba-a8cb-9da7202a60ea,2020-02-06 15:22:00,15,16.3664706699437,6.202397865286072,Truck
ce887fa0-f46e-40ae-8984-e24cdfc5983c,2020-02-06 15:27:00,19,16.121039556932846,3.8595569583146347,Motorbike
8f6ce1c8-3b51-4c31-a3b7-e3b9c149b6e2,2020-02-06 15:39:00,8,6.625502681804802,3.5170756157588263,Truck
defe851b-7a66-4f9a-8ac4-1fb8aec9e4a3,2020-02-06 15:44:00,5,18.530461606764245,4.792488772489257,Motorbike
f5f4168b-8f95-4b4a-9024-a933687ad687,2020-02-06 15:52:00,18,30.09990094762218,1.0261984653192338,Motorbike
386f73eb-00fc-4af6-8f94-704247aef706,2020-02-06 17:58:00,19,12.154070591993333,6.428970357038963,Motorbike
2848315a-3e18-4f70-84b5-9096c65ba3cf,2020-02-06 17:58:00,2,13.838724250252142,4.4826246814694075,Truck
42ecda02-319f-497f-9ca1-6d2f7e62831c,2020-02-06 18:44:00,3,7.553402793405503,5.4481078020620854,Motorbike
e7be503a-8353-413f-8bbe-12c6efd890ed,2020-02-06 19:37:00,16,22.98284367412969,3.7855239148583575,Truck
46c8f0e2-8630-4701-af2b-3d414f3c7e6d,2020-02-06 19:44:00,25,8.347491603830996,2.06238816509472,Dog
a9aa5af7-2281-4876-8933-2ed7b122c515,2020-02-06 19:50:00,2,10.31992060896241,3.537082656831983,Motorbike
11435363-6f61-4c0f-8001-44b60f792d9d,2020-02-06 20:43:00,26,13.503208820093292,5.385039460089855,Motorbike
9c110768-7bab-49a9-93e1-1c7a899bbf8e,2020-02-06 21:40:00,15,12.759265767845775,7.031610792236128,Truck
9b28813c-5fa9-4c65-9dfb-fca82b32b8b6,2020-02-06 23:26:00,3,11.492911776059062,3.194484207977924,Motorbike
40a339d4-43b2-438c-87c0-9e6633913e28,2020-02-07 01:06:00,26,5.43996123866138,2.58152559726476,Motorbike
f4dca59a-ff4d-4a37-9925-1288ee587384,2020-02-07 01:51:00,21,18.267956595424117,4.198782188813346,Dog
6bd84787-14b1-41cc-bfba-3477f53ee56b,2020-02-07 02:03:00,18,7.802270819309331,14.201225222997275,Truck
9f49031c-1ff0-4b42-9ffc-2077f65afaec,2020-02-07 04:00:00,9,6.708136327747532,1.147086888564134,Motorbike
e02e9933-ffad-4de6-a859-e152ca962126,2020-02-07 05:41:00,11,9.782782523521009,6.7919746960788245,Motorbike
b14aa0f4-1175-44d3-9606-99537ce48b5b,2020-02-07 06:50:00,21,20.60038949939585,3.4531461325366797,Motorbike
5bd3e7ca-7fa3-4f09-9cd9-f81d62571c5f,2020-02-07 07:31:00,13,5.559479206206286,1.5878835837007244,Motorbike
bb269b5f-613d-4f4f-b7b6-a4c15a9b238d,2020-02-07 07:39:00,16,11.611075143167525,1.6504039750788473,Truck
41f84ee5-eb19-46a4-9962-eca388a160b6,2020-02-07 08:29:00,24,10.692895430930065,4.753800686230407,Truck
0b892582-fd8c-4514-9f07-bd4843aa8dc5,2020-02-07 09:08:00,0,10.6682580018437,7.875325816564626,Motorbike
4adaf263-dd01-4b33-8fb1-2561118fd9f1,2020-02-07 10:09:00,7,19.308638868042934,3.7420839142373543,Motorbike
6673fe1c-cc62-46eb-8c45-6dba2109c605,2020-02-07 10:39:00,1,7.991133937686426,4.69326295706845,Motorbike
f0437146-8e3a-4ed4-8fee-eb6d6c465730,2020-02-07 13:07:00,12,6.3507309121530575,7.940630917921805,Motorbike
87ad7b7b-5093-42bb-a008-9ed6386d7a0d,2020-02-07 13:15:00,11,15.125191107509995,3.1038203380900247,Truck
d4919f49-e9e1-4ad8-8bdc-d2bba6e2bfe6,2020-02-07 13:24:00,19,16.302587146210836,5.809967887913183,Motorbike
bd186aa1-5e02-44a9-9a27-4549ad1d6a5f,2020-02-07 14:08:00,7,23.845634468401013,2.281091917115058,Truck
e48aa11c-2a3e-4e8d-b72a-a5e31c8582a8,2020-02-07 14:14:00,6,22.834492238792606,1.4733481947202092,Truck
872743f0-89fc-435a-bee7-0edefc7c4ace,2020-02-07 15:09:00,9,20.38661167640646,2.537610785182232,Truck
4658e299-e29f-42ee-9f81-867dfa40f124,2020-02-07 16:22:00,30,13.388068298320015,5.324458396481293,Dog
